hHostNameFinal,hOrder,hFamily,hGenus,hSpecies,hMarOTerr,hWildDomFAO,hAllZACites,hDiseaseZACites,hHuntedIUCN,hArtfclHbttUsrIUCN,IUCN_Species_ID,Authority,Synonyms,Common_names_Eng,Common_names_Fre,Common.names_Spa,RedList_status,RedList_criteria,RedList_criteria_version,Year_assessed,Population_trend,,,,,,,,,,,,,,
Reithrodontomys_fulvescens,RODENTIA,CRICETIDAE,Reithrodontomys,fulvescens,Terrestrial,wild,102,12,0,0,19407,"J.A. Allen, 1894",NA,Fulvous Harvest Mouse,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Reithrodontomys_megalotis,RODENTIA,CRICETIDAE,Reithrodontomys,megalotis,Terrestrial,wild,272,44,0,1,19410,"(Baird, 1857)",NA,"Southern Marsh Harvest Mouse, Western Harvest Mouse",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Reithrodontomys_mexicanus,RODENTIA,CRICETIDAE,Reithrodontomys,mexicanus,Terrestrial,wild,42,5,0,1,19411,"(Saussure, 1860)",NA,Mexican Harvest Mouse,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Rhabdomys_pumilio,RODENTIA,MURIDAE,Rhabdomys,pumilio,Terrestrial,wild,204,23,0,1,19436,"(Sparrman, 1784)",Rhabdomys dilectus,"Four-striped Grass Mouse, Four-striped Grass Rat",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Rhinolophus_affinis,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,affinis,Terrestrial,wild,61,16,0,1,19522,"Horsfield, 1823",Rhinolophus andamanensis,"Intermediate Horseshoe Bat, Intermediat Horseshoe Bat",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Rhinolophus_blasii,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,blasii,Terrestrial,wild,73,8,0,0,19515,"Peters, 1866",NA,"BLASIUS' HORSESHOE BAT, Blasius's Horseshoe Bat",RHINOLOPHE DE BLASIUS,MURCIæLAGO DçLMATA DE HERRADURA,LC,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Rhinolophus_eloquens,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,eloquens,Terrestrial,wild,4,3,0,0,19539,"K. Andersen, 1905",Rhinolophus eloquens subspecies perautitus,Eloquent Horseshoe Bat,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Rhinolophus_euryale,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,euryale,Terrestrial,wild,176,11,1,1,19516,"Blasius, 1853",NA,Mediterranean Horseshoe Bat,Rhinolophe Euryale,Murci_lago Mediterr_neo De Herradura,NT,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Rhinolophus_ferrumequinum,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,ferrumequinum,Terrestrial,wild,782,121,0,1,19517,"(Schreber, 1774)",NA,Greater Horseshoe Bat,"Grand Rhinolophe Fer è Cheval, GRAND RHINOLOPHE FER è CHEVAL","Murci_lago Grande De Herradura, MURCI_LAGO GRANDE DE HERRADURA",LC,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Rhinolophus_hildebrandti,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,hildebrandti,Terrestrial,wild,14,3,0,0,19543,"Peters, 1878",NA,Hildebrandt's Horseshoe Bat,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Rhinolophus_lepidus,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,lepidus,Terrestrial,wild,45,0,0,1,19547,"Blyth, 1844",NA,Blyth's Horseshoe Bat,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Rhinolophus_macrotis,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,macrotis,Terrestrial,wild,35,6,1,0,19550,"Blyth, 1844",NA,Big-eared Horseshoe Bat,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Rhinolophus_mehelyi,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,mehelyi,Terrestrial,wild,115,12,0,0,19519,"Matschie, 1901",NA,Mehely's Horseshoe Bat,"Rhinolophe De Mehely, RHINOLOPHE DE MEHELY","Murci_lago Mediano De Herradura, MURCIæLAGO MEDIANO DE HERRADURA",VU,A4c,3.1,2008,decreasing,,,,,,,,,,,,,,
Rhinolophus_pearsonii,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,pearsonii,Terrestrial,wild,9,3,0,1,19559,"Horsfield, 1851",Rhinolophus pearsoni,Pearson's Horseshoe Bat,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Rhinolophus_pusillus,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,pusillus,Terrestrial,wild,54,4,0,0,19561,"Temminck, 1834",Rhinolophus blythi  |Rhinolophus cornutus  |Rhinolophus cornutus subspecies blythi|Rhinolophus gracilis  |Rhinolophus imaizumii  |Rhinolophus minor  |Rhinolophus monoceros  |Rhinolophus perditus  |Rhinolophus pumilus,Least Horseshoe Bat,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Rhinolophus_rouxii,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,rouxii,Terrestrial,wild,32,2,1,0,19563,"Temminck, 1835",Rhinolophus cinerascens  |Rhinolophus fulvidus  |Rhinolophus petersii  |Rhinolophus rammanika  |Rhinolophus rouxi  |Rhinolophus rubidus,Rufous Horseshoe Bat,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Rhinolophus_sinicus,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,sinicus,Terrestrial,wild,25,4,1,0,41529,"K. Andersen, 1905",Rhinolophus rouxii subspecies sinicus,"Chinese Horseshoe Bat, Chinese Rufous Horseshoe Bat, Little Nepalese Horseshoe Bat",NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Rhogeessa_parvula,CHIROPTERA,VESPERTILIONIDAE,Rhogeessa,parvula,Terrestrial,wild,17,1,0,0,19684,"H. Allen, 1866",NA,Little Yellow Bat,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Rhombomys_opimus,RODENTIA,MURIDAE,Rhombomys,opimus,Terrestrial,wild,689,267,0,1,19686,"(Lichtenstein, 1823)",NA,Great Gerbil,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Rhynchonycteris_naso,CHIROPTERA,EMBALLONURIDAE,Rhynchonycteris,naso,Terrestrial,wild,24,3,0,0,19714,"(Wied-Neuwied, 1820)",NA,Proboscis Bat,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Rousettus_aegyptiacus,CHIROPTERA,PTEROPODIDAE,Rousettus,aegyptiacus,Terrestrial,wild,258,47,1,1,29730,"(E. Geoffroy, 1810)",Rousettus egyptiacus  |Rousettus egyptiacus  |Rousettus egyptiacus,"Egyptian Fruit Bat, Egyptian Rousette, EGYPTIAN ROUSETTE",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Rousettus_amplexicaudatus,CHIROPTERA,PTEROPODIDAE,Rousettus,amplexicaudatus,Terrestrial,wild,54,19,0,1,19754,"(_. Geoffroy, 1810)",NA,"Common Rousette, Geoffroy's Rousette",NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Rousettus_leschenaultii,CHIROPTERA,PTEROPODIDAE,Rousettus,leschenaultii,Terrestrial,wild,13,2,0,1,19756,"(Desmarest, 1820)",Eleutherura fusca  |Pteropus leschenaultii  |Rousettus affinis  |Rousettus fuliginosa  |Rousettus fusca  |Rousettus infuscata  |Rousettus leschenaulti  |Rousettus marginatus  |Rousettus pirivarus  |Rousettus pyrivorus  |Rousettus seminudus  |Rousettus shortridgei  |Xantharpyia seminuda,"Leschenault's Rousette, Leschenaults Rousette, Shortridge's Rousette",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Rousettus_madagascariensis,CHIROPTERA,PTEROPODIDAE,Rousettus,madagascariensis,Terrestrial,wild,20,3,1,1,19750,"G. Grandidier, 1928",NA,"Madagascan Rousette, Madagascar Rousette",NA,NA,NT,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Rupicapra_pyrenaica,CETARTIODACTYLA,BOVIDAE,Rupicapra,pyrenaica,Terrestrial,wild,197,45,0,0,19771,"Bonaparte, 1845",NA,"Abruzzo Chamois, Apennine Chamois, Pyrenean Chamois, Southern Chamois","Chamois Des Abruzzes, Isard, ISARD","Gamuza De Los Abruzzos, Gamuza Meridional, GAMUZA MERIDIONAL, Rebeco De Los Abruzzos",LC,NA,3.1,2008,increasing,,,,,,,,,,,,,,
Rupicapra_rupicapra,CETARTIODACTYLA,BOVIDAE,Rupicapra,rupicapra,Terrestrial,wild,746,220,1,1,39255,"(Linnaeus, 1758)",NA,"Alpine Chamois, Balkan Chamois, Chamois, Northern Chamois",NA,"Gamuza, Gamuza Septentrional",LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Rusa_unicolor,CETARTIODACTYLA,CERVIDAE,Rusa,unicolor,Terrestrial,wild,49,15,1,1,41790,"(Kerr, 1792)",Cervus unicolor,"Sambar, Sambar Deer",NA,NA,VU,A2cd+3cd+4cd,3.1,2008,decreasing,,,,,,,,,,,,,,
Saccolaimus_flaviventris,CHIROPTERA,EMBALLONURIDAE,Saccolaimus,flaviventris,Terrestrial,wild,10,3,0,0,19799,"(Peters, 1867)",Taphazous affinis subspecies insignis|Taphazous hargravei,"Yellow-bellied Pouched Bat, Yellow-bellied Sheath-tailed Bat",NA,NA,LC,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Saccolaimus_saccolaimus,CHIROPTERA,EMBALLONURIDAE,Saccolaimus,saccolaimus,Terrestrial,wild,47,11,0,1,19802,"(Temminck, 1838)",Saccoliamus pluto  |Taphozous crassus  |Taphozous pulcher  |Taphozous saccolaimus  |Taphozous saccolaimus subspecies crassus,"Bare-rumped Sheathtail-bat, Naked-rumped Pouched Bat, Pouch-bearing Bat, Pouched Bat",NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Saguinus_geoffroyi,PRIMATES,CALLITRICHIDAE,Saguinus,geoffroyi,Terrestrial,wild,98,28,1,0,41522,"(Pucheran, 1845)",NA,"Geoffroy's Tamarin, Geoffroys Tamarin, Red Crested Bare-face Tamarin",NA,Tamarên,LC,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Saguinus_labiatus,PRIMATES,CALLITRICHIDAE,Saguinus,labiatus,Terrestrial,wild,121,22,0,0,41524,"(_. Geoffroy in Humboldt, 1812)",NA,"Red-bellied Tamarin, Red-chested Mustached Tamarin",NA,Pichico Pecho Anaranjado,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Saguinus_midas,PRIMATES,CALLITRICHIDAE,Saguinus,midas,Terrestrial,wild,89,13,0,0,41525,"(Linnaeus, 1758)",NA,"Golden-handed Tamarin, Midas Tamarin, Red-handed Tamarin, Yellow-handed Tamarin",NA,"Sag_i, Tamarên Manos Dorados",LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Saguinus_mystax,PRIMATES,CALLITRICHIDAE,Saguinus,mystax,Terrestrial,wild,187,42,0,0,41526,"(Spix, 1823)",NA,"Black-chested Mustached Tamarin, Moustached Tamarin, Spix's Moustached Tamarin",NA,Sag_i-de Bigode,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Saguinus_nigricollis,PRIMATES,CALLITRICHIDAE,Saguinus,nigricollis,Terrestrial,wild,60,20,0,0,39945,"(Spix, 1823)",NA,"Black Mantle Tamarin, Hern_ndez-camacho's Black Mantle Tamarin",NA,"Chichico De Manto Negro, Leoncito",LC,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Saguinus_oedipus,PRIMATES,CALLITRICHIDAE,Saguinus,oedipus,Terrestrial,wild,630,132,0,0,19823,"(Linnaeus, 1758)",NA,"Cotton-headed Tamarin, Cotton-top Tamarin","Tamarin ç Perruque, Tamarin è Perruque, Tamarin D'Oedipe, Tamarin Pinch_","Bichichi, Titê Blanco, Titê Cabeza Blanca, Titê Leoncito, Titê Pielroja",CR,A2cd,3.1,2008,decreasing,,,,,,,,,,,,,,
Saiga_tatarica,CETARTIODACTYLA,BOVIDAE,Saiga,tatarica,Terrestrial,wild,273,37,1,0,19832,"(Linnaeus, 1766)",NA,"Mongolian Saiga, Saiga, Saiga Antelope",Sa_ga,Antêlope Saiga,CR,A2acd,3.1,2008,decreasing,,,,,,,,,,,,,,
Saimiri_sciureus,PRIMATES,CEBIDAE,Saimiri,sciureus,Terrestrial,wild,723,146,1,0,41537,"(Linnaeus, 1758)",NA,"Common Squirrel Monkey, South American Squirrel Monkey",NA,Macaco-de-cheiro,LC,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Sciurus_carolinensis,RODENTIA,SCIURIDAE,Sciurus,carolinensis,Terrestrial,wild,1025,196,0,1,42462,"Gmelin, 1788",NA,"Eastern Gray Squirrel, Gray Squirrel, Grey Squirrel",NA,NA,LC,NA,3.1,2008,increasing,,,,,,,,,,,,,,
Sciurus_granatensis,RODENTIA,SCIURIDAE,Sciurus,granatensis,Terrestrial,wild,37,10,0,1,20010,"Humboldt, 1811",NA,Red-tailed Squirrel,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Sciurus_griseus,RODENTIA,SCIURIDAE,Sciurus,griseus,Terrestrial,wild,85,24,0,0,20011,"Ord, 1818",NA,Western Gray Squirrel,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Sciurus_niger,RODENTIA,SCIURIDAE,Sciurus,niger,Terrestrial,wild,394,53,0,0,20016,"Linnaeus, 1758",NA,"Bryant's Fox Squirrel, Delmarva Fox Squirrel, Eastern Fox Squirrel, Fox Squirrel",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Sciurus_variegatoides,RODENTIA,SCIURIDAE,Sciurus,variegatoides,Terrestrial,wild,19,2,0,1,20024,"Ogilby, 1839",NA,Variegated Squirrel,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Sciurus_vulgaris,RODENTIA,SCIURIDAE,Sciurus,vulgaris,Terrestrial,wild,1056,164,0,1,20025,"Linnaeus, 1758",NA,"Eurasian Red Squirrel, Red Squirrel",Ecureuil Roux,Ardilla Roja,LC,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Scotophilus_kuhlii,CHIROPTERA,VESPERTILIONIDAE,Scotophilus,kuhlii,Terrestrial,wild,26,6,0,1,20068,"Leach, 1821",Scotophilus fulvus  |Scotophilus kuhlii subspecies wroughtoni|Scotophilus temmincki subspecies wroughtoni|Scotophilus wroughtoni,"Asiatic Lesser Yellow House Bat, Lesser Asian House Bat, Lesser Asiatic Yellow Bat, Lesser Asiatic Yellow House Bat",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Scotophilus_nigrita,CHIROPTERA,VESPERTILIONIDAE,Scotophilus,nigrita,Terrestrial,wild,21,8,0,0,20070,"(Schreber, 1774)",Scotophilus nigrita subspecies alvenslebeni,"Giant House Bat, Schreber's Yellow Bat",NA,NA,LC,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Semnopithecus_entellus,PRIMATES,CERCOPITHECIDAE,Semnopithecus,entellus,Terrestrial,wild,117,9,1,1,39832,"(Dufresne, 1797)",Semnopithecus entellus subspecies entellus,"Bengal Hanuman Langur, Northern Plains Gray Langur",NA,NA,LC,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Setonix_brachyurus,DIPROTODONTIA,MACROPODIDAE,Setonix,brachyurus,Terrestrial,wild,236,31,0,0,20165,"(Quoy & Gaimard, 1830)",NA,"Quokka, Short-tailed Wallaby",NA,NA,VU,"B1ab(ii,iii)",3.1,2008,decreasing,,,,,,,,,,,,,,
Sigmodon_alstoni,RODENTIA,CRICETIDAE,Sigmodon,alstoni,Terrestrial,wild,20,5,0,0,20210,"(Thomas, 1881)",NA,Alston's Cotton Rat,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Sigmodon_hispidus,RODENTIA,CRICETIDAE,Sigmodon,hispidus,Terrestrial,wild,887,268,0,0,20213,"Say & Ord, 1825",NA,Hispid Cotton Rat,NA,NA,LC,NA,3.1,2008,increasing,,,,,,,,,,,,,,
Sigmodon_toltecus,RODENTIA,CRICETIDAE,Sigmodon,toltecus,Terrestrial,wild,9,0,0,1,136559,"(Saussure, 1860)",NA,Toltec Cotton Rat,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Sooretamys_angouya,RODENTIA,CRICETIDAE,Sooretamys,angouya,Terrestrial,wild,10,2,0,1,135161,"(Fischer, 1814)",Oryzomys angouya  |Oryzomys buccinatus  |Oryzomys ratticeps,NA,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Sorex_araneus,EULIPOTYPHLA,SORICIDAE,Sorex,araneus,Terrestrial,wild,1594,253,0,1,29661,"Linnaeus, 1758",Sorex averini  |Sorex averini  |Sorex averini,"Common Shrew, Eurasian Shrew","Musaraigne Carrelet, MUSARAIGNE CARRELET","Musara_a Colicuadrada, MUSARA_A COLICUADRADA",LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Spermophilus_beecheyi,RODENTIA,SCIURIDAE,Spermophilus,beecheyi,Terrestrial,wild,238,57,0,1,20481,"(Richardson, 1829)",NA,California Ground Squirrel,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Spermophilus_citellus,RODENTIA,SCIURIDAE,Spermophilus,citellus,Terrestrial,wild,786,83,1,0,20472,"(Linnaeus, 1766)",NA,"European Ground Squirrel, European Souslik, European Squirrel",Souslik D'Europe,Ardilla Terrestre,VU,A2bc,3.1,2008,decreasing,,,,,,,,,,,,,,
Spermophilus_columbianus,RODENTIA,SCIURIDAE,Spermophilus,columbianus,Terrestrial,wild,209,6,0,1,42466,"(Ord, 1815)",NA,Columbian Ground Squirrel,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Spermophilus_fulvus,RODENTIA,SCIURIDAE,Spermophilus,fulvus,Terrestrial,wild,98,19,0,0,20484,"Lichtenstein, 1823",Citellus fulvus  |Citellus fulvus  |Citellus fulvus  |Citellus fulvus,Yellow Ground Squirrel,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Spermophilus_lateralis,RODENTIA,SCIURIDAE,Spermophilus,lateralis,Terrestrial,wild,395,39,0,0,42468,"(Say, 1823)",NA,"Golden Mantled Ground Squirrel, Green River Basin Golden-mantled Ground Squirrel",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Spermophilus_parryii,RODENTIA,SCIURIDAE,Spermophilus,parryii,Terrestrial,wild,120,5,1,0,20488,"(Richardson, 1825)",Citellus buxtoni  |Citellus eversmanni subspecies janensis|Citellus parryi subspecies tshuktschorum|Citellus stejnegeri  |Citellus undulatus subspecies coriakorum|Spermophilus brunniceps  |Spermophilus leucosticus,Arctic Ground Squirrel,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Spermophilus_richardsonii,RODENTIA,SCIURIDAE,Spermophilus,richardsonii,Terrestrial,wild,237,33,0,1,42561,"(Sabine, 1822)",NA,Richardson's Ground Squirrel,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Spermophilus_tridecemlineatus,RODENTIA,SCIURIDAE,Spermophilus,tridecemlineatus,Terrestrial,wild,477,34,0,1,42564,"(Mitchill, 1821)",NA,"Big Horn Thirteen-lined Ground Squirrel, Spotted Skunk, Thirteen-lined Ground Squirrel",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Spermophilus_undulatus,RODENTIA,SCIURIDAE,Spermophilus,undulatus,Terrestrial,wild,189,28,1,0,20494,"(Pallas, 1778)",Arctomys altaicus  |Citellus eversmanni  |Citellus eversmanni subspecies transbaikalicus,Long-tailed Ground Squirrel,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Spermophilus_variegatus,RODENTIA,SCIURIDAE,Spermophilus,variegatus,Terrestrial,wild,57,9,0,1,20495,"(Erxleben, 1777)",NA,"Rock Squirrel, Water Mongoose",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Stenella_coeruleoalba,CETARTIODACTYLA,DELPHINIDAE,Stenella,coeruleoalba,Marine,wild,627,124,0,0,20731,"(Meyen, 1833)",Stenella euphrosyne  |Stenella euphrosyne  |Stenella euphrosyne  |Stenella styx  |Stenella styx  |Stenella styx,"Euphrosyne Dolphin, Striped Dolphin","Dauphin Bleu et Blanc, Dauphin Ray_","Delfên Blanco Y Azul, Delfên Blanco Y Azul, Delfên Listado, Delfên Listado",LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Sturnira_lilium,CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,lilium,Terrestrial,wild,142,31,0,0,20953,"(_. Geoffroy, 1810)",NA,Little Yellow-shouldered Bat,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Sturnira_ludovici,CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,ludovici,Terrestrial,wild,42,8,0,0,20954,"Anthony, 1924",NA,Highland Yellow-shouldered Bat,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Sturnira_tildae,CHIROPTERA,PHYLLOSTOMIDAE,Sturnira,tildae,Terrestrial,wild,18,3,0,0,20960,"de la Torre, 1959",NA,Tilda Yellow-shouldered Bat,NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Suncus_murinus,EULIPOTYPHLA,SORICIDAE,Suncus,murinus,Terrestrial,wild,873,175,0,1,41440,"Linnaeus, 1766",NA,"Asian House Shrew, House Shrew",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Suricata_suricatta,CARNIVORA,HERPESTIDAE,Suricata,suricatta,Terrestrial,wild,172,15,0,0,41624,"(Schreber, 1776)",NA,"Meerkat, Slender-tailed Meerkat, Suricate",NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Sus_scrofa,CETARTIODACTYLA,SUIDAE,Sus,scrofa,Terrestrial,domestic,3932,1671,1,1,41775,"Linnaeus, 1758",Sus andamanensis  |Sus andamanensis  |Sus andamanensis  |Sus aruensis  |Sus aruensis  |Sus aruensis  |Sus babi  |Sus babi  |Sus babi  |Sus ceramensis  |Sus ceramensis  |Sus ceramensis  |Sus enganus  |Sus enganus  |Sus enganus  |Sus floresianus  |Sus floresianus  |Sus floresianus  |Sus goramensis  |Sus goramensis  |Sus goramensis  |Sus natunensis  |Sus natunensis  |Sus natunensis  |Sus nicobaricus  |Sus nicobaricus  |Sus nicobaricus  |Sus niger  |Sus niger  |Sus niger  |Sus papuensis  |Sus papuensis  |Sus papuensis  |Sus ternatensis  |Sus ternatensis  |Sus ternatensis  |Sus tuancus  |Sus tuancus  |Sus tuancus,"Eurasian Wild Pig, Ryukyu Islands Wild Pig, Wild Boar","Sanglier, Sanglier D'Eurasie",Jabalê,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Syconycteris_australis,CHIROPTERA,PTEROPODIDAE,Syconycteris,australis,Terrestrial,wild,47,5,0,0,21185,"(Peters, 1867)",NA,"Common Blossom Bat, Eastern Blossom Bat, Southern Blossom Bat",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Sylvicapra_grimmia,CETARTIODACTYLA,BOVIDAE,Sylvicapra,grimmia,Terrestrial,wild,125,35,0,1,21203,"(Linnaeus, 1758)",NA,"Common Duiker, Grey Duiker",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Sylvilagus_aquaticus,LAGOMORPHA,LEPORIDAE,Sylvilagus,aquaticus,Terrestrial,wild,79,6,0,0,41296,"(Bachman, 1837)",NA,Swamp Rabbit,NA,NA,LC,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Sylvilagus_audubonii,LAGOMORPHA,LEPORIDAE,Sylvilagus,audubonii,Terrestrial,wild,67,25,1,0,41297,"(Baird, 1858)",NA,"Audubon's Cottontail, Desert Cottontail",NA,Conejo Del Desierto,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Sylvilagus_bachmani,LAGOMORPHA,LEPORIDAE,Sylvilagus,bachmani,Terrestrial,wild,45,14,1,0,41302,"(Waterhouse, 1839)",NA,"Brush Rabbit, Riparian Brush Rabbit",NA,Conejo Matorralero,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Sylvilagus_brasiliensis,LAGOMORPHA,LEPORIDAE,Sylvilagus,brasiliensis,Terrestrial,wild,43,10,0,1,41298,"(Linnaeus, 1758)",NA,"Forest Rabbit, Tapeti",NA,Conejo Tropical,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Sylvilagus_floridanus,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,Terrestrial,wild,581,177,1,1,41299,"(J.A. Allen, 1890)",NA,Eastern Cottontail,NA,Conejo Castellano,LC,NA,3.1,2008,increasing,,,,,,,,,,,,,,
Sylvilagus_nuttallii,LAGOMORPHA,LEPORIDAE,Sylvilagus,nuttallii,Terrestrial,wild,37,5,0,0,41300,"(Bachman, 1837)",NA,"Mountain Cottontail, Nuttall's Cottontail",NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Syncerus_caffer,CETARTIODACTYLA,BOVIDAE,Syncerus,caffer,Terrestrial,wild,627,254,1,0,21251,"(Sparrman, 1779)",NA,African Buffalo,NA,NA,LC,NA,3.1,2008,decreasing,,,,,,,,,,,,,,
Tadarida_brasiliensis,CHIROPTERA,MOLOSSIDAE,Tadarida,brasiliensis,Terrestrial,wild,437,79,0,1,21314,"(I. Geoffroy, 1824)",NA,"Brazilian Free-tailed Bat, Mexican Free-tailed Bat",NA,NA,LC,NA,3.1,2008,stable,,,,,,,,,,,,,,
Tadarida_condylura,CHIROPTERA,MOLOSSIDAE,Tadarida,condylura,Terrestrial,wild,27,4,0,1,13838,"(A. Smith, 1833)",Mops angolensis  |Mops condylurus  |Mops fulva  |Mops occidentalis  |Mops orientis  |Mops osborni  |Mops wonderi,Angolan Free-tailed Bat,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Tadarida_plicata,CHIROPTERA,MOLOSSIDAE,Tadarida,plicata,Terrestrial,wild,35,9,1,1,4316,"(Buchanan, 1800)",Chaerephon luzonus  |Chaerephon plicata  |Chaerephon plicatus  |Dysopes murinus  |Nyctinomus bengalensis  |Tadarida plicata subspecies insularis|Vespertilio plicatus,"Wrinkle-lipped Bat, Wrinkle-lipped Free-tailed Bat",NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Tadarida_pumila,CHIROPTERA,MOLOSSIDAE,Tadarida,pumila,Terrestrial,wild,53,11,0,1,4317,"(Cretzschmar, 1826)",Chaerephon leucogaster  |Chaerephon pumila  |Chaerephon pumilus  |Chaerephon pusillus  |Tadarida leucogaster  |Tadarida pusilla,Little Free-tailed Bat,NA,NA,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
Tadarida_teniotis,CHIROPTERA,MOLOSSIDAE,Tadarida,teniotis,Terrestrial,wild,143,7,0,1,21311,"(Rafinesque, 1814)",NA,European Free-tailed Bat,MOLOSSE DE CESTONI,MURCI_LAGO RABUDO,LC,NA,3.1,2008,unknown,,,,,,,,,,,,,,
